time,growthRate,chemical0,chemical1,chemical2,chemical3,chemical4,chemical5,chemical6,chemical7,chemical8,chemical9,chemical10,chemical11,chemical12,chemical13,chemical14,chemical15,chemical16,chemical17,chemical18,chemical19,chemical20,chemical21,chemical22,chemical23,chemical24,chemical25,chemical26,chemical27,chemical28,chemical29,chemical30,chemical31,chemical32,chemical33,chemical34,chemical35,chemical36,chemical37,chemical38,chemical39,chemical40,chemical41,chemical42,chemical43,chemical44,chemical45,chemical46,chemical47,chemical48,chemical49,chemical50,chemical51,chemical52,chemical53,chemical54,chemical55,chemical56,chemical57,chemical58,chemical59,chemical60,chemical61,chemical62,chemical63,chemical64,chemical65,chemical66,chemical67,chemical68,chemical69,chemical70,chemical71,chemical72,chemical73,chemical74,chemical75,chemical76,chemical77,chemical78,chemical79,chemical80,chemical81,chemical82,chemical83,chemical84,chemical85,chemical86,chemical87,chemical88,chemical89,chemical90,chemical91,chemical92,chemical93,chemical94,chemical95,chemical96,chemical97,chemical98,chemical99
51300.0,0.1997068705698759,1e-323,1e-323,1e-323,1e-323,4e-323,1e-323,6.819908758787952e-73,1e-323,1e-323,1e-323,0.19898388435780662,1e-323,1.14977946948909e-193,1e-323,1e-323,1e-323,1e-323,3.275947199197563e-290,6.4e-323,4e-323,1e-323,1e-323,8.566471166940535e-187,1e-323,1e-323,1e-323,1e-323,4e-323,1e-323,1e-323,7.962786860649599e-147,1e-323,1.8044142889054744e-23,1e-323,1.1876955691846122e-173,1e-323,1e-323,0.5236864931385363,1e-323,1.5e-323,1e-323,1e-323,2.603536852324592e-216,1e-323,1e-323,2.7921306693826123e-190,1e-323,1e-323,1e-323,2.1409990694364398e-86,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,7.604e-321,1e-323,1e-323,6.12957465e-316,1e-323,1e-323,1e-323,1e-323,1.380431196654175e-240,3.177e-320,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,4.357144766103866e-262,1.5e-323,1e-323,4e-323,6.4e-323,1e-323,6.2740255e-317,1e-323,1e-323,1e-323,1e-323,1e-323,3.9643401e-316,1e-323,1e-323,0.277329622503657,1e-323,5.46647185173215e-140,1e-323,1.5e-323,1e-323,1e-323,1e-323,1e-323,1e-323
51400.0,0.1997068705698759,1e-323,1e-323,1e-323,1e-323,4e-323,1e-323,8.764905308403777e-72,1e-323,1e-323,1e-323,0.19898388435780662,1e-323,3.3200295722552837e-193,1e-323,1e-323,1e-323,1e-323,1.172478980244901e-291,6.4e-323,4e-323,1e-323,1e-323,6.882751290419786e-190,1e-323,1e-323,1e-323,1e-323,4e-323,1e-323,1e-323,1.4648281632094043e-145,1e-323,2.792778845186397e-23,1e-323,3.1183377620103107e-176,1e-323,1e-323,0.5236864931385363,1e-323,1.5e-323,1e-323,1e-323,1.194367807776538e-213,1e-323,1e-323,7.118949952428842e-187,1e-323,1e-323,1e-323,1.615274897069845e-88,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.5e-323,1e-323,1e-323,1.5e-323,1e-323,1e-323,1e-323,1e-323,4.279344005351362e-241,1.5e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.4002897860454055e-260,1.5e-323,1e-323,4e-323,6.4e-323,1e-323,1.5e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.5e-323,1e-323,1e-323,0.277329622503657,1e-323,1.4875920721306258e-138,1e-323,1.5e-323,1e-323,1e-323,1e-323,1e-323,1e-323
51500.0,0.1997068705698759,1e-323,1e-323,1e-323,1e-323,4e-323,1e-323,1.1264603058844704e-70,1e-323,1e-323,1e-323,0.19898388435780662,1e-323,9.586704801354264e-193,1e-323,1e-323,1e-323,1e-323,4.1963648237457984e-293,6.4e-323,4e-323,1e-323,1e-323,5.529962618515876e-193,1e-323,1e-323,1e-323,1e-323,4e-323,1e-323,1e-323,2.694686653406659e-144,1e-323,4.322518241003168e-23,1e-323,8.187308810670482e-179,1e-323,1e-323,0.5236864931385363,1e-323,1.5e-323,1e-323,1e-323,5.479140650455e-211,1e-323,1e-323,1.8150815425981773e-183,1e-323,1e-323,1e-323,1.2186427497097305e-90,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.5e-323,1e-323,1e-323,1.5e-323,1e-323,1e-323,1e-323,1e-323,1.3265989033370382e-241,1.5e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,4.5002211084586726e-259,1.5e-323,1e-323,4e-323,6.4e-323,1e-323,1.5e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.5e-323,1e-323,1e-323,0.277329622503657,1e-323,4.0481872642675056e-137,1e-323,1.5e-323,1e-323,1e-323,1e-323,1e-323,1e-323
51600.0,0.1997068705698759,1e-323,1e-323,1e-323,1e-323,4e-323,1e-323,1.447719942298411e-69,1e-323,1e-323,1e-323,0.19898388435780662,1e-323,2.7681954918816614e-192,1e-323,1e-323,1e-323,1e-323,1.501901358631857e-294,6.4e-323,4e-323,1e-323,1e-323,4.443061396791783e-196,1e-323,1e-323,1e-323,1e-323,4e-323,1e-323,1e-323,4.957124898621932e-143,1e-323,6.690169533476997e-23,1e-323,2.1496076011364674e-181,1e-323,1e-323,0.5236864931385363,1e-323,1.5e-323,1e-323,1e-323,2.5135458333690504e-208,1e-323,1e-323,4.627818748966695e-180,1e-323,1e-323,1e-323,9.194039690173413e-93,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.5e-323,1e-323,1e-323,1.5e-323,1e-323,1e-323,1e-323,1e-323,4.112463611558935e-242,1.5e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.4462713523185227e-257,1.5e-323,1e-323,4e-323,6.4e-323,1e-323,1.5e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.5e-323,1e-323,1e-323,0.277329622503657,1e-323,1.1016340052892278e-135,1e-323,1.5e-323,1e-323,1e-323,1e-323,1e-323,1e-323
51700.0,0.1997068705698759,1e-323,1e-323,1e-323,1e-323,4e-323,1e-323,1.8606008754856822e-68,1e-323,1e-323,1e-323,0.19898388435780662,1e-323,7.993264046465116e-192,1e-323,1e-323,1e-323,1e-323,5.375385091153033e-296,6.4e-323,4e-323,1e-323,1e-323,3.5697880686505227e-199,1e-323,1e-323,1e-323,1e-323,4e-323,1e-323,1e-323,9.119088940998728e-142,1e-323,1.0354697398865417e-22,1e-323,5.643872664044863e-184,1e-323,1e-323,0.5236864931385363,1e-323,1.5e-323,1e-323,1e-323,1.1530845910886156e-205,1e-323,1e-323,1.1799308114075694e-176,1e-323,1e-323,1e-323,6.9364352961209e-95,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.5e-323,1e-323,1e-323,1.5e-323,1e-323,1e-323,1e-323,1e-323,1.2748658930633501e-242,1.5e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,4.6479956742695607e-256,1.5e-323,1e-323,4e-323,6.4e-323,1e-323,1.5e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.5e-323,1e-323,1e-323,0.277329622503657,1e-323,2.997878809416145e-134,1e-323,1.5e-323,1e-323,1e-323,1e-323,1e-323,1e-323
51800.0,0.1997068705698759,1e-323,1e-323,1e-323,1e-323,4e-323,1e-323,2.3912329427209864e-67,1e-323,1e-323,1e-323,0.19898388435780662,1e-323,2.308083742780812e-191,1e-323,1e-323,1e-323,1e-323,1.923879002580547e-297,6.4e-323,4e-323,1e-323,1e-323,2.8681545711435103e-202,1e-323,1e-323,1e-323,1e-323,4e-323,1e-323,1e-323,1.6775406069950512e-140,1e-323,1.6026463557545513e-22,1e-323,1.4818192227787272e-186,1e-323,1e-323,0.5236864931385363,1e-323,1.5e-323,1e-323,1e-323,5.289754642841963e-203,1e-323,1e-323,3.008408054053078e-173,1e-323,1e-323,1e-323,5.233187612698277e-97,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.5e-323,1e-323,1e-323,1.5e-323,1e-323,1e-323,1e-323,1e-323,3.9520910062961206e-243,1.5e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.493762823511322e-254,1.5e-323,1e-323,4e-323,6.4e-323,1e-323,1.5e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.5e-323,1e-323,1e-323,0.277329622503657,1e-323,8.158133565953954e-133,1e-323,1.5e-323,1e-323,1e-323,1e-323,1e-323,1e-323
51900.0,0.1997068705698759,1e-323,1e-323,1e-323,1e-323,4e-323,1e-323,3.073198052140803e-66,1e-323,1e-323,1e-323,0.19898388435780662,1e-323,6.664674822102198e-191,1e-323,1e-323,1e-323,1e-323,6.885665591962973e-299,6.4e-323,4e-323,1e-323,1e-323,2.304425496912253e-205,1e-323,1e-323,1e-323,1e-323,4e-323,1e-323,1e-323,3.0859908334320068e-139,1e-323,2.4804929035345563e-22,1e-323,3.8905700743128986e-189,1e-323,1e-323,0.5236864931385363,1e-323,1.5e-323,1e-323,1e-323,2.4266653459527205e-200,1e-323,1e-323,7.670381120817451e-170,1e-323,1e-323,1e-323,3.948173870376048e-99,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.5e-323,1e-323,1e-323,1.5e-323,1e-323,1e-323,1e-323,1e-323,1.2251503006732765e-243,1.5e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,4.8006227399408506e-253,1.5e-323,1e-323,4e-323,6.4e-323,1e-323,1.5e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.5e-323,1e-323,1e-323,0.277329622503657,1e-323,2.2200745097133062e-131,1e-323,1.5e-323,1e-323,1e-323,1e-323,1e-323,1e-323
52000.0,0.1997068705698759,1e-323,1e-323,1e-323,1e-323,4e-323,1e-323,3.949655468084623e-65,1e-323,1e-323,1e-323,0.19898388435780662,1e-323,1.9244488257106158e-190,1e-323,1e-323,1e-323,1e-323,2.4644164513853248e-300,6.4e-323,4e-323,1e-323,1e-323,1.8514960540296381e-208,1e-323,1e-323,1e-323,1e-323,4e-323,1e-323,1e-323,5.676965066786293e-138,1e-323,3.8391782581307133e-22,1e-323,1.0214832734289158e-191,1e-323,1e-323,0.5236864931385363,1e-323,1.5e-323,1e-323,1e-323,1.1132283251013111e-197,1e-323,1e-323,1.95567707177647e-166,1e-323,1e-323,1e-323,2.9786963633590915e-101,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.5e-323,1e-323,1e-323,1.5e-323,1e-323,1e-323,1e-323,1e-323,3.797972407134779e-244,1.5e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.542813780641833e-251,1.5e-323,1e-323,4e-323,6.4e-323,1e-323,1.5e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.5e-323,1e-323,1e-323,0.277329622503657,1e-323,6.041493178351085e-130,1e-323,1.5e-323,1e-323,1e-323,1e-323,1e-323,1e-323
52100.0,0.1997068705698759,1e-323,1e-323,1e-323,1e-323,4e-323,1e-323,5.076073214905201e-64,1e-323,1e-323,1e-323,0.19898388435780662,1e-323,5.556915200869161e-190,1e-323,1e-323,1e-323,1e-323,8.820277959689932e-302,6.4e-323,4e-323,1e-323,1e-323,1.487588834041554e-211,1e-323,1e-323,1e-323,1e-323,4e-323,1e-323,1e-323,1.0443301392982552e-136,1e-323,5.942080977817333e-22,1e-323,2.6819413555462832e-194,1e-323,1e-323,0.5236864931385363,1e-323,1.5e-323,1e-323,1e-323,5.106914745680858e-195,1e-323,1e-323,4.986287837369653e-163,1e-323,1e-323,1e-323,2.2472748962911245e-103,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.5e-323,1e-323,1e-323,1.5e-323,1e-323,1e-323,1e-323,1e-323,1.1773734534799681e-244,1.5e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,4.9582616478787755e-250,1.5e-323,1e-323,4e-323,6.4e-323,1e-323,1.5e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.5e-323,1e-323,1e-323,0.277329622503657,1e-323,1.6440727400980875e-128,1e-323,1.5e-323,1e-323,1e-323,1e-323,1e-323,1e-323
52200.0,0.1997068705698759,1e-323,1e-323,1e-323,1e-323,4e-323,1e-323,6.523738460553223e-63,1e-323,1e-323,1e-323,0.19898388435780662,1e-323,1.6045792508017653e-189,1e-323,1e-323,1e-323,1e-323,3.156824539231574e-303,6.4e-323,4e-323,1e-323,1e-323,1.1952067272024991e-214,1e-323,1e-323,1e-323,1e-323,4e-323,1e-323,1e-323,1.9211417139547628e-135,1e-323,9.196844734198436e-22,1e-323,7.041534229380577e-197,1e-323,1e-323,0.5236864931385363,1e-323,1.5e-323,1e-323,1e-323,2.3427878748305372e-192,1e-323,1e-323,1.271327805388431e-159,1e-323,1e-323,1e-323,1.6954546027662593e-105,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.5e-323,1e-323,1e-323,1.5e-323,1e-323,1e-323,1e-323,1e-323,3.6498639283298838e-245,1.5e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.5934754328288459e-248,1.5e-323,1e-323,4e-323,6.4e-323,1e-323,1.5e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.5e-323,1e-323,1e-323,0.277329622503657,1e-323,4.474018417200895e-127,1e-323,1.5e-323,1e-323,1e-323,1e-323,1e-323,1e-323
52300.0,0.1997068705698759,1e-323,1e-323,1e-323,1e-323,4e-323,1e-323,8.384269040236097e-62,1e-323,1e-323,1e-323,0.19898388435780662,1e-323,4.633280298574372e-189,1e-323,1e-323,1e-323,1e-323,1.129844344706454e-304,6.4e-323,4e-323,1e-323,1e-323,9.602916397732294e-218,1e-323,1e-323,1e-323,1e-323,4e-323,1e-323,1e-323,3.534117561307858e-134,1e-323,1.4234399258561191e-21,1e-323,1.848780332239545e-199,1e-323,1e-323,0.5236864931385363,1e-323,1.5e-323,1e-323,1e-323,1.0747496873909988e-189,1e-323,1e-323,3.241438203066863e-156,1e-323,1e-323,1e-323,1.2791342593580537e-107,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.5e-323,1e-323,1e-323,1.5e-323,1e-323,1e-323,1e-323,1e-323,1.1314597467735674e-245,1.5e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,5.121076972844657e-247,1.5e-323,1e-323,4e-323,6.4e-323,1e-323,1.5e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.5e-323,1e-323,1e-323,0.277329622503657,1e-323,1.2175155216221494e-125,1e-323,1.5e-323,1e-323,1e-323,1e-323,1e-323,1e-323
52400.0,0.1997068705698759,1e-323,1e-323,1e-323,1e-323,4e-323,1e-323,1.0775411639218336e-60,1e-323,1e-323,1e-323,0.19898388435780662,1e-323,1.3378763507275079e-188,1e-323,1e-323,1e-323,1e-323,4.043773188534232e-306,6.4e-323,4e-323,1e-323,1e-323,7.715485634663108e-221,1e-323,1e-323,1e-323,1e-323,4e-323,1e-323,1e-323,6.501335558131915e-133,1e-323,2.2031264863991072e-21,1e-323,4.854039766808645e-202,1e-323,1e-323,0.5236864931385363,1e-323,1.5e-323,1e-323,1e-323,4.930394693248115e-187,1e-323,1e-323,8.264525938761431e-153,1e-323,1e-323,1e-323,9.650417361773763e-110,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.5e-323,1e-323,1e-323,1.5e-323,1e-323,1e-323,1e-323,1e-323,3.5075311948812924e-246,1.5e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.6458006707541534e-245,1.5e-323,1e-323,4e-323,6.4e-323,1e-323,1.5e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.5e-323,1e-323,1e-323,0.277329622503657,1e-323,3.3132274102668157e-124,1e-323,1.5e-323,1e-323,1e-323,1e-323,1e-323,1e-323
52500.0,0.1997068705698759,1e-323,1e-323,1e-323,1e-323,4e-323,1e-323,1.3848493582134906e-59,1e-323,1e-323,1e-323,0.19898388435780662,1e-323,3.86316608210968e-188,1e-323,1e-323,1e-323,1e-323,1.4472879982911947e-307,6.4e-323,4e-323,1e-323,1e-323,6.199024974616074e-224,1e-323,1e-323,1e-323,1e-323,4e-323,1e-323,1e-323,1.1959807025714432e-131,1e-323,3.4098849041022945e-21,1e-323,1.27444573305353e-204,1e-323,1e-323,0.5236864931385363,1e-323,1.5e-323,1e-323,1e-323,2.2618096210122936e-184,1e-323,1e-323,2.1071630774215174e-149,1e-323,1e-323,1e-323,7.280749035927083e-112,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.5e-323,1e-323,1e-323,1.5e-323,1e-323,1e-323,1e-323,1e-323,1.0873365241801642e-246,1.5e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,5.289238693770724e-244,1.5e-323,1e-323,4e-323,6.4e-323,1e-323,1.5e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.5e-323,1e-323,1e-323,0.277329622503657,1e-323,9.016292340583528e-123,1e-323,1.5e-323,1e-323,1e-323,1e-323,1e-323,1e-323
52600.0,0.1997068705698759,1e-323,1e-323,1e-323,1e-323,4e-323,1e-323,1.7797999827349847e-58,1e-323,1e-323,1e-323,0.19898388435780662,1e-323,1.1155031008543714e-187,1e-323,1e-323,1e-323,1e-323,5.179920960792053e-309,6.4e-323,4e-323,1e-323,1e-323,4.980621111297257e-227,1e-323,1e-323,1e-323,1e-323,4e-323,1e-323,1e-323,2.2001169269507473e-130,1e-323,5.277642990997285e-21,1e-323,3.346103461295308e-207,1e-323,1e-323,0.5236864931385363,1e-323,1.5e-323,1e-323,1e-323,1.0376010603592339e-181,1e-323,1e-323,5.372523805659384e-146,1e-323,1e-323,1e-323,5.492954816040202e-114,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.5e-323,1e-323,1e-323,1.5e-323,1e-323,1e-323,1e-323,1e-323,3.3707489716458975e-247,1.5e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.6998441218803229e-242,1.5e-323,1e-323,4e-323,6.4e-323,1e-323,1.5e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.5e-323,1e-323,1e-323,0.277329622503657,1e-323,2.4536054277155237e-121,1e-323,1.5e-323,1e-323,1e-323,1e-323,1e-323,1e-323
52700.0,0.1997068705698759,1e-323,1e-323,1e-323,1e-323,4e-323,1e-323,2.2873881261929414e-57,1e-323,1e-323,1e-323,0.19898388435780662,1e-323,3.221055325004762e-187,1e-323,1e-323,1e-323,1e-323,1.8539213474949e-310,6.4e-323,4e-323,1e-323,1e-323,4.001691678268531e-230,1e-323,1e-323,1e-323,1e-323,4e-323,1e-323,1e-323,4.047318223318954e-129,1e-323,8.168462081202025e-21,1e-323,8.785315908953001e-210,1e-323,1e-323,0.5236864931385363,1e-323,1.5e-323,1e-323,1e-323,4.7599760406747e-179,1e-323,1e-323,1.3698043759240946e-142,1e-323,1e-323,1e-323,4.1441550123719225e-116,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.5e-323,1e-323,1e-323,1.5e-323,1e-323,1e-323,1e-323,1e-323,1.0449339626863552e-247,1.5e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,5.4629223712177965e-241,1.5e-323,1e-323,4e-323,6.4e-323,1e-323,1.5e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.5e-323,1e-323,1e-323,0.277329622503657,1e-323,6.677001329934093e-120,1e-323,1.5e-323,1e-323,1e-323,1e-323,1e-323,1e-323
52800.0,0.1997068705698759,1e-323,1e-323,1e-323,1e-323,4e-323,1e-323,2.939737324757315e-56,1e-323,1e-323,1e-323,0.19898388435780662,1e-323,9.300913102612717e-187,1e-323,1e-323,1e-323,1e-323,6.635283412077e-312,6.4e-323,4e-323,1e-323,1e-323,3.215168536229554e-233,1e-323,1e-323,1e-323,1e-323,4e-323,1e-323,1e-323,7.445415559577846e-128,1e-323,1.2642721928302857e-20,1e-323,2.3066165321207632e-212,1e-323,1e-323,0.5236864931385363,1e-323,1.5e-323,1e-323,1e-323,2.1836303733106122e-176,1e-323,1e-323,3.492518779208105e-139,1e-323,1e-323,1e-323,3.1265541665146716e-118,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.5e-323,1e-323,1e-323,1.5e-323,1e-323,1e-323,1e-323,1e-323,3.2393008069131094e-248,1.5e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.7556622074816949e-239,1.5e-323,1e-323,4e-323,6.4e-323,1e-323,1.5e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.5e-323,1e-323,1e-323,0.277329622503657,1e-323,1.8170136997720494e-118,1e-323,1.5e-323,1e-323,1e-323,1e-323,1e-323,1e-323
52900.0,0.1997068705698759,1e-323,1e-323,1e-323,1e-323,4e-323,1e-323,3.7781325519752845e-55,1e-323,1e-323,1e-323,0.19898388435780662,1e-323,2.685672110963352e-186,1e-323,1e-323,1e-323,1e-323,2.37480333324e-313,6.4e-323,4e-323,1e-323,1e-323,2.583234678598045e-236,1e-323,1e-323,1e-323,1e-323,4e-323,1e-323,1e-323,1.3696529355022083e-126,1e-323,1.9567749249179245e-20,1e-323,6.056105302748172e-215,1e-323,1e-323,0.5236864931385363,1e-323,1.5e-323,1e-323,1e-323,1.0017364723055985e-173,1e-323,1e-323,8.904692989385786e-136,1e-323,1e-323,1e-323,2.358826088060663e-120,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.5e-323,1e-323,1e-323,1.5e-323,1e-323,1e-323,1e-323,1e-323,1.004184962147459e-248,1.5e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,5.642309330660277e-238,1.5e-323,1e-323,4e-323,6.4e-323,1e-323,1.5e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.5e-323,1e-323,1e-323,0.277329622503657,1e-323,4.944642994689811e-117,1e-323,1.5e-323,1e-323,1e-323,1e-323,1e-323,1e-323
53000.0,0.1997068705698759,1e-323,1e-323,1e-323,1e-323,4e-323,1e-323,4.855633005058927e-54,1e-323,1e-323,1e-323,0.19898388435780662,1e-323,7.754974815945972e-186,1e-323,1e-323,1e-323,1e-323,8.49954782e-315,6.4e-323,4e-323,1e-323,1e-323,2.0755059430063782e-239,1e-323,1e-323,1e-323,1e-323,4e-323,1e-323,1e-323,2.519603034536573e-125,1e-323,3.0285947349801003e-20,1e-323,1.5900523961064864e-217,1e-323,1e-323,0.5236864931385363,1e-323,1.5e-323,1e-323,1e-323,4.595447893618962e-171,1e-323,1e-323,2.2703831317177775e-132,1e-323,1e-323,1e-323,1.7796143029622022e-122,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.5e-323,1e-323,1e-323,1.5e-323,1e-323,1e-323,1e-323,1e-323,3.1129786898797947e-249,1.5e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.8133132015480831e-236,1.5e-323,1e-323,4e-323,6.4e-323,1e-323,1.5e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.5e-323,1e-323,1e-323,0.277329622503657,1e-323,1.3455866814874456e-115,1e-323,1.5e-323,1e-323,1e-323,1e-323,1e-323,1e-323
53100.0,0.1997068705698759,1e-323,1e-323,1e-323,1e-323,4e-323,1e-323,6.24043004195048e-53,1e-323,1e-323,1e-323,0.19898388435780662,1e-323,2.2392768704137948e-185,1e-323,1e-323,1e-323,1e-323,3.04203348e-316,6.4e-323,4e-323,1e-323,1e-323,1.6675701031517015e-242,1e-323,1e-323,1e-323,1e-323,4e-323,1e-323,1e-323,4.635042416287855e-124,1e-323,4.6875018439506566e-20,1e-323,4.174740193531128e-220,1e-323,1e-323,0.5236864931385363,1e-323,1.5e-323,1e-323,1e-323,2.1081533843288543e-168,1e-323,1e-323,5.788677465840598e-129,1e-323,1e-323,1e-323,1.3426284724158918e-124,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.5e-323,1e-323,1e-323,1.5e-323,1e-323,1e-323,1e-323,1e-323,9.650250391045705e-250,1.5e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,5.827586851789593e-235,1.5e-323,1e-323,4e-323,6.4e-323,1e-323,1.5e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.5e-323,1e-323,1e-323,0.277329622503657,1e-323,3.6617477123037096e-114,1e-323,1.5e-323,1e-323,1e-323,1e-323,1e-323,1e-323
53200.0,0.1997068705698759,1e-323,1e-323,1e-323,1e-323,4e-323,1e-323,8.020162781640331e-52,1e-323,1e-323,1e-323,0.19898388435780662,1e-323,6.465992503366418e-185,1e-323,1e-323,1e-323,1e-323,1.08876e-317,6.4e-323,4e-323,1e-323,1e-323,1.3398130987268523e-245,1e-323,1e-323,1e-323,1e-323,4e-323,1e-323,1e-323,8.526588476957841e-123,1e-323,7.255072223185763e-20,1e-323,1.0960931681346386e-222,1e-323,1e-323,0.5236864931385363,1e-323,1.5e-323,1e-323,1e-323,9.67111540537405e-166,1e-323,1e-323,1.4759089043344796e-125,1e-323,1e-323,1e-323,1.0129448903289218e-126,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.5e-323,1e-323,1e-323,1.5e-323,1e-323,1e-323,1e-323,1e-323,2.991582721482547e-250,1.5e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.872857291622737e-233,1.5e-323,1e-323,4e-323,6.4e-323,1e-323,1.5e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.5e-323,1e-323,1e-323,0.277329622503657,1e-323,9.964721331619805e-113,1e-323,1.5e-323,1e-323,1e-323,1e-323,1e-323,1e-323
53300.0,0.1997068705698759,1e-323,1e-323,1e-323,1e-323,4e-323,1e-323,1.0307464487480171e-50,1e-323,1e-323,1e-323,0.19898388435780662,1e-323,1.8670785915751813e-184,1e-323,1e-323,1e-323,1e-323,3.89665e-319,6.4e-323,4e-323,1e-323,1e-323,1.0764759671136595e-248,1e-323,1e-323,1e-323,1e-323,4e-323,1e-323,1e-323,1.5685446760941787e-121,1e-323,1.1229024481679928e-19,1e-323,2.877832338149e-225,1e-323,1e-323,0.5236864931385363,1e-323,1.5e-323,1e-323,1e-323,4.436606647283369e-163,1e-323,1e-323,3.763047961728998e-122,1e-323,1e-323,1e-323,7.642153968306741e-129,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.5e-323,1e-323,1e-323,1.5e-323,1e-323,1e-323,1e-323,1e-323,9.273922247423823e-251,1.5e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,6.0189483640339134e-232,1.5e-323,1e-323,4e-323,6.4e-323,1e-323,1.5e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.5e-323,1e-323,1e-323,0.277329622503657,1e-323,2.711701597660559e-111,1e-323,1.5e-323,1e-323,1e-323,1e-323,1e-323,1e-323
